# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:42 BST 2015 [seed=1430153561734]
state	age(DUCK_HONGKONG_Y283_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
221000	7.987895174560213	-4672.366535606944	-304.22907425812593	-4368.137461348818	11.22240321217215	65.01530112119481	12.458949029125517	13.88433238866027	3.693260240813183	2.4996611638053494	2.0	7.0	2.0	6.0	3.0	8.759603448482421	0.5573018534982757	0.4775890882362179	1.9651090582655015	0.0031636987726522503	-1235.950012612156	-1194.1605971890474	-1938.0268515476146	-54.74260285311052
222000	7.760589085972435	-4679.011117692813	-308.8283162059595	-4370.182801486853	11.05812911946023	14.324576108567271	17.80400247692994	15.50204900885614	11.072662498825636	2.2728044117784125	3.0	2.0	2.0	9.0	4.0	8.538111858713172	0.6429398766163198	0.4452588998618675	1.9118012235218078	0.003413824436378956	-1231.8908868218618	-1195.6790170268018	-1942.6128976381892	-60.0433004345093
223000	8.028763387463693	-4675.218782845746	-304.29057636063646	-4370.9282064851095	11.454686749660139	39.10168861409723	15.041500302555612	6.1589457219477275	8.882002516498002	0.9542237225750503	2.0	1.0	2.0	8.0	7.0	8.196721659406649	0.5420315519456578	0.47208342843271695	1.9858850196216202	0.003518970183523624	-1236.4233438333408	-1189.9087553092886	-1944.5961073424803	-55.53955199920912
224000	7.911028638445535	-4668.739469489185	-301.0803116621331	-4367.659157827052	10.581468914003459	23.47969561214913	15.796223923854349	8.510056831369326	8.426517606984696	2.2301744234373335	4.0	1.0	4.0	3.0	8.0	8.58060496153497	0.6384815222920013	0.6307029237188279	1.730815553989166	0.0033629063748576533	-1233.0346778670598	-1193.4433517520272	-1941.1811282079645	-52.8612768580372
225000	7.9828132933706275	-4670.002740335352	-303.6727551378747	-4366.329985197478	12.094567837329139	21.216285191374393	3.0325252604185104	4.847851286867651	3.6850985017924587	2.554727400989704	3.0	4.0	7.0	3.0	3.0	8.807360641828351	0.5670283870093955	0.6246445617818863	1.8083270512087135	0.0031998466677581943	-1236.1592290443277	-1191.1590603176194	-1939.0116958355313	-57.941929135156556
226000	7.527397251777664	-4673.552226277791	-309.6790997417862	-4363.873126536005	11.711551761390112	21.821569698000804	10.41899788677943	4.838390971529903	3.4006920832346954	1.8206350070880777	12.0	2.0	3.0	1.0	2.0	10.001699965620794	0.6270424869562891	0.5246051905637291	1.8483523224799772	0.002883242960176436	-1233.2621672577286	-1193.5466741796324	-1937.064285098644	-63.62777272016233
227000	7.942536784497943	-4671.400412078479	-305.47599235334144	-4365.924419725138	11.99176912135109	25.744921472529445	5.755003043328297	4.921156660845041	1.948078065624178	1.6062830604419387	11.0	1.0	1.0	2.0	5.0	9.984912613438945	0.5275483869764809	0.625456746333971	1.8469948666895433	0.003133230951254303	-1234.8921787043205	-1192.5482048489582	-1938.48403617186	-60.11042262229712
228000	8.032369362011101	-4665.392486902816	-302.2724207489957	-4363.1200661538205	11.399925690663391	165.30759676118015	16.412066007307995	8.144138101941735	1.3831643277539312	2.9009878259468547	1.0	7.0	5.0	6.0	1.0	7.844629832175721	0.6059111066338635	0.700931216968471	1.6931576763976608	0.0032889186088061392	-1231.2516081699	-1191.807230962237	-1940.061227021683	-51.65607512825805
229000	7.795180789112894	-4669.61790718784	-307.0324852556388	-4362.585421932201	12.028474383482424	114.54052619001104	20.10279896834247	4.351094760088125	1.8883277129775022	5.294894774319134	2.0	6.0	6.0	5.0	1.0	7.844629832175721	0.5807429336523996	0.5006170962711487	1.9186399700764467	0.0032243469926380975	-1231.204226934414	-1192.4470926982365	-1938.934102299551	-56.49535902935612
230000	7.591218949817873	-4676.125323780409	-304.9475168563065	-4371.177806924103	10.18548389821256	27.601855571415378	26.833236253359324	5.465844445361095	6.736366808757381	4.851356957838564	1.0	2.0	10.0	3.0	4.0	10.400180179994107	0.6236616249534387	0.47215673708138983	1.9041816379651666	0.0038252984311570423	-1237.6040250482463	-1193.699727893038	-1939.8740539828186	-55.68726594002256
231000	8.012601453864814	-4663.099975777649	-300.06448717008004	-4363.035488607569	11.160017880832427	56.44948074487162	14.049067643030455	4.007156573154602	0.8387600815160617	0.7140824173690793	1.0	5.0	10.0	1.0	3.0	9.115162270446804	0.5876898711224278	0.538534830330224	1.8737752985473435	0.0031162665412894737	-1233.629754480624	-1192.2181622356925	-1937.1875718912527	-54.07976438818874
232000	7.987023529687633	-4662.918487789261	-297.005141479984	-4365.913346309278	9.254404947153269	69.75116080798998	9.432332897798924	5.433738384969757	7.6252676908353605	0.5160673329060464	1.0	7.0	3.0	3.0	6.0	9.570953106830254	0.6388424741064276	0.5915606119977971	1.7695969138957706	0.003939601706946725	-1234.7552115304945	-1191.3655622440874	-1939.7925725346956	-47.84749144553485
233000	7.6364865139098015	-4665.29973840754	-295.23071419382643	-4370.069024213713	9.366583834219272	73.32877501775268	5.181348978737203	7.066996070288081	1.1440348190151477	0.3930108277410139	1.0	11.0	4.0	1.0	3.0	8.989545910349054	0.6085224620875606	0.5450497484856659	1.8464277894267689	0.004019369615582252	-1234.0952534749276	-1192.097238658574	-1943.8765320802113	-48.51117052426438
234000	8.120145385897755	-4662.298123562914	-293.4446115968858	-4368.853511966028	9.42183020425326	165.48757753737678	7.091612636888442	4.038266546821898	1.5184791135172455	0.8036208656927734	1.0	10.0	2.0	2.0	5.0	9.919664034745379	0.528474341397981	0.5809392538915357	1.8905864047104788	0.0038788331692472676	-1236.3221170459478	-1195.8058918456227	-1936.7255030744577	-45.38380798468096
235000	8.143578904207045	-4660.305512206627	-291.1639752229813	-4369.141536983646	9.708827812513405	18.768297666745827	2.0435942189530047	1.8004112430545276	2.3370792543846357	0.9591217121252301	3.0	10.0	2.0	2.0	3.0	7.3408580513003745	0.6941573561727821	0.5680040144092542	1.737838629417959	0.0037804761591405324	-1235.3688378086506	-1193.8669428179523	-1939.9057563570434	-48.19768281535603
236000	8.143578904207045	-4665.552663257195	-294.4495186979294	-4371.103144559265	9.975428986985367	25.765001804536773	3.737080121337246	2.6727899112342643	1.3845217144557502	0.6899546732397427	6.0	6.0	2.0	2.0	4.0	12.119822866296731	0.6291079910319282	0.7020890829716461	1.668802925996421	0.004091452589814561	-1233.9435812634117	-1193.6719883334667	-1943.487574962387	-50.69475734944611
237000	8.293370212860003	-4659.894866949022	-292.09448603784836	-4367.800380911173	9.920143006570404	57.36846536313596	4.149069629717872	3.06886379008094	1.5852566239931756	1.8995808033586064	3.0	10.0	1.0	1.0	5.0	9.590296891182344	0.6332762957394578	0.48482031613697457	1.8819033881235627	0.004181383060636262	-1234.1880693408057	-1195.6562055255717	-1937.956106044796	-45.9444821932735
238000	8.40052848175843	-4676.485059295603	-297.2956187581093	-4379.189440537493	9.096526287410043	18.825087501759047	5.095450363865916	6.84401316987585	5.510153119545337	0.23490965810688272	5.0	9.0	1.0	2.0	3.0	8.904916538778759	0.6638993091289656	0.529775308932772	1.8063253819382576	0.004774257986698388	-1238.3982691740187	-1194.2643876674438	-1946.5267836960315	-51.260237628160596
239000	8.40052848175843	-4675.278787366785	-295.5463001287217	-4379.732487238063	10.241128465966172	18.9012237865647	6.801016958007943	4.2144770711043575	5.840618159629941	1.5485514631180408	1.0	9.0	2.0	2.0	6.0	7.628504410629051	0.5870899131292089	0.5180851454244904	1.8948249414462959	0.004591544631673481	-1236.950112869246	-1197.7677645585838	-1945.0146098102337	-49.62652780459399
240000	8.350028795019504	-4666.3658428035915	-293.321436285177	-4373.044406518415	9.6239680628932	20.99560294733874	4.258446769434297	2.9871251766966025	4.189339657111519	0.8430010309119398	3.0	5.0	3.0	2.0	7.0	10.016150200946582	0.5493272868788595	0.6577918750249294	1.7928808380962062	0.00426525537429929	-1236.4680009394422	-1196.789664722656	-1939.7867408563163	-48.186367899005575
241000	8.350028795019504	-4667.382938338236	-298.1493219597602	-4369.233616378476	9.121791675647227	95.91809198951555	10.205343473827682	0.8708084648266052	1.9958456852714865	1.1446689599655446	2.0	7.0	1.0	4.0	6.0	9.851794872972786	0.5133829222222921	0.60711961777215	1.879497460005553	0.004491935054797351	-1234.7815870222182	-1191.8344341911245	-1942.6175951651328	-50.54332711165902
242000	8.350028795019504	-4669.7707582391085	-296.88838887807145	-4372.8823693610375	9.755238099498264	114.33125492502067	6.889773743593966	5.193002571567485	1.6977555767539485	0.41918467447311264	1.0	7.0	5.0	3.0	4.0	9.87995368222213	0.7117369178205681	0.506183565599385	1.7820795165800416	0.003705296837634038	-1232.7956200952801	-1193.4201846830254	-1946.6665645827316	-49.36669011980571
243000	8.350028795019504	-4675.3498770004	-303.3903573133131	-4371.959519687087	10.020199930692778	26.163067073644637	7.700521058251435	3.3425231746261215	4.742496595164093	6.977142738905697	3.0	9.0	4.0	2.0	2.0	8.709304913514874	0.7291709871525435	0.5315094969403085	1.7393195159071426	0.0037916748050308884	-1234.0004378729361	-1193.2653884625463	-1944.6936933516047	-56.015754913013694
244000	8.407536165596538	-4675.921182216065	-300.6796506356618	-4375.241531580404	9.153569348995477	70.83724519211185	1.7336697915013104	5.222344492399831	1.7556712047767287	4.054104409058201	4.0	11.0	2.0	1.0	2.0	10.178780957799853	0.6840995142638033	0.4834860751039778	1.8324144106322136	0.004127149159051711	-1235.0368525755587	-1194.907472324321	-1945.2972066805244	-51.13191546052766
245000	8.081192225152982	-4658.688872188035	-290.6069450515047	-4368.081927136531	9.167974270421208	19.432863661057393	4.38502897317629	4.774393780582952	0.6215212651508355	0.5637441131467362	3.0	1.0	10.0	3.0	3.0	9.611752667685895	0.5662536589661079	0.5674689335369446	1.866277407496942	0.004202471310917513	-1234.5257632098253	-1194.785582533616	-1938.7705813930895	-47.233978324019134
246000	8.081192225152982	-4666.438864487345	-288.97590417100446	-4377.462960316341	10.169762708087791	26.046514927997194	4.739588050493744	1.9525302533602378	0.5160285259530731	1.2561664990104697	3.0	2.0	12.0	1.0	2.0	8.289379685651612	0.5735388453811904	0.6118650868532228	1.8145960677655812	0.004306203672138862	-1241.8540930916274	-1196.1103445256326	-1939.4985226990816	-45.22665666447392
247000	8.081192225152982	-4660.875270205599	-290.5681659345473	-4370.307104271052	9.518035717689765	17.169870652093962	9.327028126055833	2.7370640901421184	1.3670301122896722	1.3258806632553966	5.0	1.0	8.0	3.0	3.0	7.89634651154575	0.6120439433930361	0.5207862700341365	1.8671697865728216	0.004910428726134191	-1238.0010218316659	-1194.9731404358547	-1937.332942003531	-46.69847563343986
248000	8.050561933633045	-4662.198962529025	-292.8231593043921	-4369.375803224633	10.332687471014722	28.323525411479096	4.577233778159988	1.536320276084672	1.1572435074549228	2.3550333277644278	4.0	7.0	5.0	1.0	3.0	11.779646276594256	0.6306101046253159	0.6908000529162732	1.6785898424584051	0.003971075877967154	-1234.2262508105896	-1195.8795902360853	-1939.2699621779582	-48.02882265609691
249000	8.017632984946687	-4655.9763666051285	-291.9841871938834	-4363.992179411245	9.63965971374179	14.673346307475986	7.614588046000949	2.2603883577391213	0.6263202391878424	0.3935821603169506	5.0	6.0	3.0	2.0	4.0	8.13681213687689	0.5885707043853788	0.6044032498069003	1.807026045807715	0.00388003831054202	-1229.6718494691524	-1191.7303444108784	-1942.589985531214	-50.158225924221924
250000	8.017632984946687	-4653.836307115008	-287.7572690800654	-4366.079038034943	8.831119737083739	17.55606342428558	7.147901675763512	3.8176950939040446	1.1846394411980867	0.5665084332765687	4.0	4.0	5.0	4.0	3.0	11.143950518938428	0.6445638344729449	0.5711286662789244	1.7843074992481247	0.004506190316169689	-1235.5673369072229	-1192.5482509321655	-1937.9634501955538	-44.151398801367286
251000	7.884453246254605	-4657.864761950666	-290.13057358119113	-4367.734188369475	9.033774206924885	21.706963952426584	7.7687257511910435	1.4655054970222001	1.2226238534770915	0.20792882100634422	2.0	8.0	6.0	3.0	1.0	8.998974440679573	0.713557985535929	0.5673648036034539	1.7190772108606112	0.004929718678592073	-1236.5564796607675	-1190.386790003695	-1940.7909187050122	-47.33551378226888
252000	7.920081317345947	-4656.644895469317	-290.44752455665855	-4366.197370912659	9.16896255056033	33.92174099898543	8.521472877849508	2.6612714442107683	2.0306594304806644	1.3568495300844445	1.0	6.0	1.0	6.0	6.0	9.747751926873732	0.6326127664610974	0.4526142633851794	1.914772970153717	0.004856485428526313	-1235.6519629619845	-1194.4048564147615	-1936.1405515359131	-45.03937812567543
253000	7.696903719293137	-4667.770395430919	-297.9716602508685	-4369.79873518005	10.162279637414054	54.81038729814604	19.887506601216234	6.227323249232236	4.736384378224296	0.7091607520860916	3.0	1.0	4.0	8.0	4.0	8.615967555887762	0.6014038245212228	0.5738147508284854	1.824781424650286	0.0038264307328602057	-1238.2567695438227	-1190.2281106900355	-1941.313854946192	-49.59118534735133
254000	8.011827432494435	-4665.26873934873	-297.9191064123304	-4367.3496329364	9.930859036655601	11.11070464931211	23.554329780203265	6.207547480839172	4.058489839009924	1.1569823023947832	4.0	1.0	4.0	2.0	9.0	12.062864983942953	0.5409104986525914	0.5922967860513096	1.8667927152960928	0.004039162102404893	-1234.7669133990048	-1197.6127195880683	-1934.969999949327	-50.64637565162402
255000	8.011827432494435	-4661.722216460727	-296.86473234429815	-4364.857484116429	10.914473745049373	62.198459686448736	14.026389793494019	7.596720880562358	2.763326544559785	1.014502772169719	1.0	2.0	8.0	2.0	7.0	10.79916676264293	0.5793146798437722	0.5980914761633684	1.8225938439928533	0.0039406406353569776	-1231.9850778634213	-1193.3202154686032	-1939.5521907844047	-48.783005366997514
256000	8.119753460581745	-4669.3002604822295	-294.1877626250009	-4375.112497857229	9.607511309693917	43.18493619458734	5.385445075430822	5.735357779426261	1.6593485125280216	0.7371959235677796	3.0	2.0	8.0	5.0	2.0	10.116894245226872	0.6395391901068148	0.5515728217177961	1.808887988175383	0.0043087903776530415	-1236.494176863502	-1197.3418364545694	-1941.2764845391575	-48.22402025243825
257000	8.177470633104225	-4668.780105101404	-292.4155492378081	-4376.364555863596	9.960564637947966	79.00143527428311	6.593937151989214	2.589856415576332	2.0433161211149593	0.6724834898664394	1.0	3.0	13.0	1.0	2.0	7.875229666482417	0.5876881494752536	0.6690923214034828	1.7432195291212575	0.0032784301159169836	-1237.552630913714	-1192.6557623252008	-1946.1561626246812	-46.20774647392438
258000	8.177470633104225	-4666.193195319559	-297.530681213649	-4368.66251410591	11.097139957871649	35.503072545385834	55.50197920280494	3.7550854995655114	2.4691623924389856	1.71168063457606	1.0	1.0	12.0	2.0	4.0	8.596733744104016	0.6486041595521783	0.5080032715265622	1.8433925689212536	0.003408790329098384	-1235.5006721838938	-1195.1528795157105	-1938.008962406306	-48.756410093430375
259000	8.177470633104225	-4669.26943780725	-297.6765651882019	-4371.592872619049	10.030575397053695	81.49676970661443	23.94578297536732	6.513532367758309	8.64018044749686	0.8850403409010256	2.0	1.0	8.0	2.0	7.0	8.322642329487723	0.5326531037333688	0.5038122087744907	1.9635346874921347	0.0037810641852209777	-1232.4908134411987	-1190.6368475378997	-1948.4652116399498	-47.29708513332264
260000	8.212045786192029	-4673.325575888933	-300.42364914907176	-4372.901926739861	10.25106095028197	33.775233583011186	48.67822626322979	5.622087903252907	3.5028427367777595	1.471958631028851	3.0	1.0	5.0	4.0	7.0	8.322642329487723	0.7357929276668482	0.4898722677230587	1.7743348046100873	0.003316541926014038	-1238.931362604508	-1189.1599539087886	-1944.810610226564	-51.54119103631637
261000	8.01988785891993	-4663.326607042088	-300.00002298082507	-4363.326584061263	10.032136117550722	33.13958922264595	13.225500953194887	7.633356104878576	4.237887263244742	2.5531118372584314	1.0	2.0	7.0	5.0	5.0	9.266713006497719	0.587887366262086	0.5326163152661413	1.879496318471767	0.00381995326163062	-1232.4330294562662	-1189.4731563991177	-1941.4203982058789	-52.321004941014415
262000	8.01988785891993	-4655.910438702368	-291.83209022940923	-4364.078348472959	9.63655807913519	22.698918605199257	6.092649515263385	8.884984146019997	2.0685808784334068	0.7293827538657636	2.0	2.0	6.0	4.0	6.0	9.266713006497719	0.5429943634597695	0.4998438941343185	1.9571617424059065	0.0041199050638307125	-1234.8262935989621	-1192.395962350773	-1936.8560925232243	-46.07206744192554
263000	7.766245120670627	-4668.868567802701	-304.5641030716472	-4364.304464731054	11.000743479564607	89.77924958877189	24.10566111299986	7.1800684762582625	14.82904686637578	2.8686539120813865	1.0	3.0	8.0	1.0	7.0	10.12862667597112	0.6073783640774576	0.4847595637583124	1.9078620721642243	0.0036990515828637187	-1232.7244235491885	-1192.9999211479078	-1938.580120033958	-52.32006386621392
264000	7.766245120670627	-4664.2118425824065	-296.5247900767224	-4367.687052505684	10.07424625231226	13.361759624037747	29.13950267493422	7.017588594959514	1.7117299516145699	1.7137604023284458	1.0	2.0	9.0	1.0	7.0	9.782559314805704	0.524729800735582	0.5063810554216647	1.9688891438427478	0.003919631741997594	-1234.3635268544742	-1192.6447790237835	-1940.6787466274268	-49.27612023024639
265000	7.946931264260609	-4663.682816586837	-296.1147236203141	-4367.568092966523	9.734794794129737	39.5262386986113	16.85672115988803	4.515948960233141	2.0233296307752857	1.7928543102303898	2.0	1.0	12.0	1.0	4.0	8.415572093943409	0.6993166608806742	0.44707245611408647	1.8536108830052338	0.004053979508304562	-1234.4906742894052	-1194.1911165572894	-1938.886302119829	-49.30658873285106
