# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:43 BST 2015 [seed=1430153561777]
state	age(CK_HK_WF157_2003)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1171000	1.6695133995367772	-4657.056602625834	-293.97803739692637	-4363.078565228908	9.098278536831012	19.501064305431086	6.296020261545873	9.664961586032	4.095028526278134	0.880182119078685	2.0	3.0	1.0	5.0	9.0	8.635166995523829	0.660909429473302	0.5514296247612357	1.787660945765456	0.0045814145792610495	-1233.305654794983	-1188.9092515774594	-1940.8636588564655	-47.60796501841113
1172000	0.45613802174319984	-4656.838942085959	-290.28235826038275	-4366.556583825577	9.456652088780892	51.13063798523645	9.326892860948313	3.2570696668202075	3.1714353955212964	0.8252878431378489	3.0	2.0	8.0	2.0	5.0	8.635166995523829	0.6603674651905352	0.5196815382731509	1.8199509965363074	0.003659121410663724	-1233.688523930791	-1195.828890280275	-1937.0391696145111	-43.66576475399091
1173000	1.7046172254222078	-4657.336916045837	-293.17259864604256	-4364.1643173997945	9.062413275611641	49.32544519214998	7.862217429205286	7.118130448015622	0.646964764266212	0.8376378634084013	4.0	4.0	5.0	6.0	1.0	9.518990227916523	0.5508294565023941	0.6072601876447825	1.8419103558528171	0.004079987151075307	-1234.817850623616	-1194.3963464136377	-1934.9501203625407	-46.82430701109683
1174000	1.85314705623325	-4652.497969683279	-291.5827277113347	-4360.915241971944	9.440335400088268	14.684293761775614	3.9429989506021617	2.6421338914554258	1.2110884957328505	0.553990465587035	3.0	4.0	6.0	5.0	2.0	9.605782560159644	0.6715913446537655	0.5786669963105135	1.7497416590357149	0.004155902705207606	-1233.599761613136	-1191.9756409825702	-1935.3398393762375	-49.2988407479641
1175000	2.7041995467023074	-4658.962891879096	-293.0608010588772	-4365.902090820218	9.067497984339454	16.37533852473215	7.632946171547312	3.3966029071204544	1.242807237444888	1.1705048131330917	5.0	1.0	8.0	4.0	2.0	10.322820915100005	0.6153497181694815	0.623367450358566	1.7612828314719464	0.004191510923253559	-1233.0197966357641	-1192.4362922628286	-1940.4460019216256	-49.18492208477282
1176000	3.374477094322419	-4660.084413990304	-288.57512667611576	-4371.509287314188	8.653557069059648	15.217450867806757	2.7456481387663207	1.1852207298456663	0.7151273139770089	1.0191603373931122	5.0	5.0	4.0	5.0	1.0	8.391862029989667	0.7259300276088816	0.43916095347623796	1.8349090189148747	0.004343622314337187	-1234.7369247390338	-1195.371193321646	-1941.401169253509	-47.259201780009974
1177000	2.8453635006434403	-4656.582395739729	-290.87794674276313	-4365.704448996966	9.077098658356801	11.572402979240707	2.966950725001093	0.97722222869533	1.4621537173236248	1.5407556750704847	7.0	6.0	5.0	1.0	1.0	8.062249791805895	0.503332099497275	0.5441760533637912	1.952491847138928	0.0042489780084122	-1235.52718422912	-1193.0143102462648	-1937.162954521581	-49.0548512987578
1178000	2.8790110487929326	-4659.884607129236	-293.02079881073536	-4366.8638083185015	9.27912067061918	13.662729694243126	3.105386634022401	1.1915337190036512	0.9504931583450452	1.013925729082363	6.0	6.0	2.0	2.0	4.0	8.062249791805895	0.6351853059924714	0.5538643053535967	1.8109503886539262	0.0039114124263908605	-1233.350338486224	-1191.8296328965064	-1941.6838369357713	-51.712718309180175
1179000	1.9039666143007699	-4659.281343063839	-294.23375057372766	-4365.047592490111	9.720101517967533	36.47237498331448	5.5791885175238685	3.393669092909909	0.8751273584542429	0.5328478077745857	3.0	10.0	3.0	1.0	3.0	8.062249791805895	0.6636425547559904	0.4545730360088234	1.8817844092351805	0.003633857035831741	-1231.9461079857397	-1190.8667714892433	-1942.2347130151284	-50.259375223459244
1180000	2.6595372941744007	-4671.165067316947	-303.9189359884938	-4367.246131328453	10.331299996237778	167.62262503588627	8.475448147192479	19.55593332280359	1.7311027139206103	1.6771884952116325	1.0	6.0	4.0	6.0	3.0	9.202001784188072	0.7377606129919441	0.45207546240291757	1.8101639246051326	0.0036579203521529295	-1233.967324942698	-1189.110175683942	-1944.168630701813	-52.12306284626347
1181000	2.9071244094187585	-4661.297490083173	-300.58648899587035	-4360.711001087303	11.790038197642433	22.56201050983257	9.85676795986477	8.18960050661219	1.187834033951888	2.1789863384028587	4.0	5.0	5.0	5.0	1.0	9.39162673620474	0.5765609196080802	0.6022485467871795	1.8211905336047343	0.0036158625473000413	-1233.4056945139998	-1191.713698601352	-1935.5916079719507	-54.045274356397734
1182000	3.094122337121317	-4672.601676746243	-306.30748521675645	-4366.294191529487	12.456282494172498	72.26897393155167	15.171939463532484	3.966549859922753	3.1962425129609553	4.447201944037431	2.0	9.0	4.0	4.0	1.0	7.444380666614366	0.5421114374336259	0.5812110982437599	1.8766774643226083	0.0031820693107998173	-1232.3964455146538	-1191.944719245979	-1941.9530267688538	-57.55284590353888
1183000	3.1028581436497094	-4665.365606872804	-299.5890577902863	-4365.776549082518	11.090094417187192	23.717513612982533	8.551242241925648	4.282494099627968	1.0950015364255874	1.3701861879385309	3.0	7.0	7.0	2.0	1.0	7.897652160579131	0.5743555270630825	0.6278662765274244	1.7977781964094874	0.003045742211789863	-1234.1550714196417	-1192.6853476116592	-1938.936130051217	-54.87183604631552
1184000	1.6719298680924592	-4673.609255770424	-308.20315027849665	-4365.4061054919275	11.47839933203796	94.29019837326817	13.892788823690386	4.419514653491838	5.716782016874938	3.0866259121523605	1.0	9.0	8.0	1.0	1.0	8.062100870891014	0.6441163450631169	0.5764686737905502	1.7794149811463267	0.0030628294801352835	-1233.715357712426	-1192.2392307386883	-1939.451517040813	-58.60499466901902
1185000	1.5416339491695599	-4679.026409296398	-306.9229741390362	-4372.103435157362	11.480824047541516	186.87074928881646	10.666032626797719	3.248401755021532	1.7262319403826416	0.6035703753052065	1.0	9.0	7.0	1.0	2.0	8.130868825155893	0.4666397977732797	0.6420523008008139	1.8913079014259004	0.0034474686459402145	-1230.848635256012	-1194.3966833355873	-1946.8581165657629	-58.77410580843596
1186000	2.2467862346662226	-4678.293319653671	-310.4894285692389	-4367.803891084432	11.35448847111052	62.18122817402925	22.17289793075383	4.568308893474186	6.005456865492762	2.103501686842612	3.0	8.0	2.0	4.0	3.0	9.572544311584423	0.641221538306781	0.683853559160675	1.674924902532538	0.0030614618737527266	-1232.5545821135938	-1192.6709865146497	-1942.5783224561883	-61.07375942770915
1187000	3.2153669967576226	-4660.221688257083	-298.3047699402551	-4361.916918316828	11.905954720484907	41.66955252547372	12.498239894207858	8.434477650751703	0.72451328249904	1.163160724156059	1.0	9.0	3.0	5.0	2.0	9.24370720366712	0.516124503816731	0.605395011037336	1.878480485145927	0.0031216564990046883	-1232.266730332379	-1191.3307760956648	-1938.3194118887843	-51.36098914384735
1188000	2.781488953482075	-4661.7463626642	-300.0696242079375	-4361.676738456263	12.292398042695124	32.27879127054751	13.623213086554342	2.7588631615317567	0.9805033831080484	1.9883669188665212	3.0	8.0	5.0	3.0	1.0	9.24370720366712	0.582576878450177	0.5291212163520523	1.8883019051977645	0.003170761234180032	-1230.6261554862574	-1192.3268946199576	-1938.7236883500477	-54.02358061532631
1189000	2.6140455604310118	-4664.05609306636	-297.3923734059503	-4366.66371966041	10.150040334999428	82.11415425930608	12.613319381953424	7.48211852830826	0.7598125569977198	0.8435129801211648	2.0	4.0	7.0	6.0	1.0	9.178148722135147	0.7052860998601901	0.597686704660323	1.6970271954794809	0.0036514766516894	-1234.6351110826743	-1194.795016909184	-1937.233591668552	-49.86972320145362
1190000	2.1905078598374756	-4660.935189220896	-293.853568237561	-4367.081620983335	9.689554044533601	58.698933812843954	10.316710163306766	5.178844751530547	0.6065812461990834	0.7395845992034481	1.0	4.0	10.0	2.0	3.0	7.747661628955958	0.576702128919977	0.5828587669872074	1.8404391040928096	0.004113498232403054	-1232.164748428359	-1192.903339705273	-1942.0135328497026	-47.9102580713261
1191000	1.7318462540554376	-4658.747838296108	-297.03337839579	-4361.714459900318	10.671503316100914	18.47260115019587	6.144132197720083	8.341160932693908	0.5632552507376405	0.6183177611911299	1.0	2.0	10.0	1.0	6.0	9.61655268914629	0.6192301063303226	0.5864488760864482	1.7943210175832232	0.003672777696494575	-1231.5983210176075	-1192.8751758705612	-1937.2409630121492	-52.460654148321375
1192000	2.5423037762464387	-4667.036959278546	-297.4212672002844	-4369.615692078262	9.198945397875292	23.043363092381966	14.631506736664909	6.94096861454974	3.2561632129460922	1.5838630101637963	4.0	2.0	6.0	5.0	3.0	9.579003661670741	0.6192301063303226	0.6196286230097153	1.761141270659956	0.0041691865991182065	-1234.580337734796	-1193.4514595737935	-1941.5838947696727	-50.762377844108805
1193000	1.9599615119079763	-4662.7605957163	-296.145599111772	-4366.614996604528	10.210881473883417	39.91619572813386	14.908554747029076	4.204283027504906	3.03131083390944	1.4141102596154143	1.0	4.0	7.0	3.0	5.0	9.531114983913612	0.6071701820904771	0.5969073123926771	1.7959225055168395	0.00397049707091327	-1234.5090501041116	-1193.7384303568147	-1938.367516143601	-49.16892192104599
1194000	1.5163242616636308	-4661.09889501252	-292.5790617387757	-4368.519833273745	9.498677764374609	22.18194505732282	15.327885942616565	5.316164239921127	1.7709000548299698	0.8100814715769385	1.0	4.0	3.0	7.0	5.0	7.972903090152039	0.6886938035221278	0.510521084898738	1.8007851115791278	0.004173403369669493	-1232.287390522139	-1194.54197631005	-1941.6904664415558	-47.24563913241148
1195000	1.6406006646473834	-4664.899834474024	-299.64938170869635	-4365.250452765327	10.04013594420055	15.96334231245905	19.26560054749192	5.385828797442677	1.5270570035366577	2.7189761775318684	5.0	2.0	4.0	8.0	1.0	9.405011011347527	0.5983175796414545	0.5978804635394319	1.8038019568191073	0.0038529751283741948	-1231.1401389847372	-1191.438814473205	-1942.6714993073856	-52.99311731543309
1196000	1.5442372849618966	-4662.126948055812	-296.5335588733914	-4365.593389182421	9.870120398862346	42.31383689596003	14.308877135946956	8.46863574108374	1.8513698957458222	1.110554582478327	1.0	4.0	8.0	6.0	1.0	9.61120593991721	0.5475705069225985	0.6186563777461838	1.8337731153312116	0.004083169011996146	-1234.1372550397864	-1191.0518294365284	-1940.4043047061057	-49.360240101432964
1197000	1.9353479394067694	-4662.095552862253	-296.91869848506593	-4365.176854377187	9.361313406555393	25.417231409046124	12.736458151810973	4.90635802124162	1.7719413791057754	2.4639483011607983	1.0	1.0	11.0	6.0	1.0	9.61120593991721	0.5725548135986974	0.5853682976021938	1.8420768887991026	0.00452316009336284	-1233.3329558976277	-1192.847360863307	-1938.9965376162525	-50.58132345578765
1198000	2.114960146996925	-4657.512967194483	-294.2550314585474	-4363.2579357359355	9.240347356756956	117.30654923322257	13.719728773924281	6.496435926131668	0.857423096999149	0.7276110360496219	1.0	2.0	12.0	1.0	4.0	10.037941248171782	0.5965702121211043	0.4751127193641106	1.9283170685147786	0.004189431472026505	-1233.8875399702542	-1194.3089721881743	-1935.0614235775072	-46.253251736677015
1199000	3.1326298555820484	-4671.416946717898	-299.5030705096556	-4371.913876208243	9.660348748056112	125.96210543321443	104.20677071296208	2.8174865364342763	2.5108444645680006	0.31263255365333364	1.0	2.0	10.0	2.0	5.0	10.037941248171782	0.6692961919284368	0.5218474134746397	1.808856394596917	0.00442639131144603	-1238.5219933527383	-1194.7265214971967	-1938.6653613583078	-48.79338380535274
1200000	2.247472088063015	-4658.768883780286	-287.6357342214952	-4371.133149558791	8.930317667615022	19.28196254474958	29.2025351214582	4.073609634911031	1.8031218636918858	0.5597052511529412	2.0	2.0	8.0	1.0	7.0	7.867324660312547	0.6383322273731932	0.5683823642006576	1.7932854084261427	0.0047977631457661015	-1232.1010193451127	-1195.6834045440855	-1943.348725669593	-41.6208230253707
1201000	2.332571068887252	-4669.091927492039	-294.6867348322163	-4374.405192659822	9.233326710071132	95.50162985523085	15.590640198754446	6.004736338901549	3.9284488952608423	1.0312080968902264	3.0	1.0	8.0	1.0	7.0	9.681629977737977	0.5254639544938898	0.5989479162816959	1.875588129224408	0.0051553346047032355	-1234.4203635805998	-1195.676005906239	-1944.308823172983	-45.667122035239494
1202000	1.6336739339545359	-4666.449141064963	-292.47194212329646	-4373.977198941667	8.540114180653498	43.27859670577606	9.798359938714286	5.5945890028924845	8.394576469992993	1.0518040610032913	1.0	1.0	5.0	1.0	12.0	12.088625583460956	0.566335587626053	0.5356936135284723	1.8979707988454686	0.004782989882349013	-1233.9392964519398	-1193.6751345753921	-1946.3627679143344	-43.631099707479876
1203000	1.0646427453184248	-4668.2230431267335	-293.6830229591548	-4374.540020167578	8.649561424292196	14.500468297273912	15.6444598074416	30.9880720413783	1.5751235011677163	0.7611482652769611	1.0	2.0	2.0	5.0	10.0	8.700661827738505	0.47572378300072	0.7038982253290959	1.8203779916701783	0.0050035536531069895	-1235.7208717254782	-1196.925387146813	-1941.8937612952877	-45.68097582059539
1204000	1.3441011213042215	-4666.881518366543	-294.0818390771343	-4372.799679289408	8.391884274959613	15.38280782634075	26.702409171406053	12.423391727794847	16.303440857233042	1.0365759007308164	2.0	3.0	2.0	1.0	12.0	10.80337162822991	0.5569437891079585	0.5579432726666691	1.885112938225367	0.00478558617994924	-1236.9592745845	-1196.3563394905527	-1939.4840652143557	-43.80424703546026
1205000	1.7589482296679186	-4667.070224197316	-299.91937812981695	-4367.150846067499	8.707309991936318	229.62330491107528	24.371854591485707	23.04395816016793	23.3207097658033	1.718401424744462	1.0	4.0	1.0	1.0	13.0	8.443305255313538	0.5921240487247015	0.6126260497118392	1.795249901563454	0.0051474165551591245	-1234.5373397400556	-1194.4944037627897	-1938.1191025646533	-45.03709132691178
1206000	0.264836662959691	-4674.111404022724	-298.8062950224986	-4375.3051090002255	9.619228023041776	12.04233005707978	11.328451903324044	12.97863734921492	27.916039539322878	1.6111230285897522	1.0	4.0	1.0	2.0	12.0	8.831332070689474	0.6930036820520686	0.4683521880043834	1.8386441299435425	0.0050537674163157395	-1237.121494730093	-1199.3634442979876	-1938.8201699721449	-48.77777839784379
1207000	1.3673653916783008	-4673.756756307888	-296.3843815695509	-4377.372374738337	9.80744239560871	11.913222016970293	10.247122431078171	4.527957751739635	7.1574042212728735	2.3042030004197214	2.0	1.0	3.0	3.0	11.0	8.04161144039647	0.6808877465139046	0.6511763115970766	1.6679359418890127	0.004404045202055922	-1234.4064405554448	-1197.2848334345217	-1945.6811007483714	-50.07586032618037
1208000	1.3419800413178518	-4659.277655949826	-288.4901282379511	-4370.787527711875	8.255656100218102	23.807945890002827	13.264869445033046	6.261661484851997	1.9898753629129313	1.3383468501128992	1.0	4.0	5.0	3.0	7.0	10.344195035574394	0.5118898961138523	0.49961353281364174	1.9884965710725	0.005181745689715817	-1235.3101769293232	-1193.4339752267363	-1942.043375555815	-42.427942684762726
1209000	1.2419581181359955	-4659.3739984705135	-288.6264831241136	-4370.7475153464	8.308622740341006	86.48459487801576	9.246018625299284	2.59892327603943	5.473612916768717	0.6436420686277432	3.0	4.0	3.0	3.0	7.0	9.424930229513002	0.7107655147440604	0.6125038943076119	1.6767305909483217	0.005490467961656924	-1237.8116836876288	-1194.4183817581486	-1938.5174499006225	-39.71376070956578
1210000	1.3707963058942738	-4655.585922473887	-287.80747962034883	-4367.778442853538	8.383519487802442	69.08231999757615	10.271866611968727	7.1252192693423435	2.2074137180649567	0.7715294664229908	1.0	4.0	1.0	8.0	6.0	9.974143627329049	0.5613073729442432	0.5734570822859649	1.865235544769786	0.005960777945364279	-1234.6206826526309	-1192.2120162218569	-1940.9457439790506	-40.191831640913456
1211000	1.9658327038613028	-4653.834536922319	-285.6061583724971	-4368.228378549822	8.276691381425792	77.61523928663931	13.092971856690822	2.846884042353431	2.2107716878746304	0.37963408005545035	1.0	5.0	5.0	5.0	4.0	9.395593550286865	0.7306626687341422	0.554809335287075	1.7145279959787767	0.005332707091083199	-1237.4555863599162	-1193.1590131185496	-1937.613779071357	-38.65783304661314
1212000	2.273595515780631	-4656.36497520181	-283.46920943266093	-4372.895765769149	8.32283052373605	43.963737499849344	13.866281214102976	3.683471338523507	2.05742538945267	0.1558066016079885	1.0	5.0	7.0	3.0	4.0	8.954371878721865	0.627576451275954	0.4829797480187956	1.8894438007052443	0.005198627889946022	-1233.2457307287648	-1192.4188483532264	-1947.231186687158	-37.58172682173806
1213000	1.627391720208359	-4648.0798022543995	-280.93644735961186	-4367.143354894788	8.347460284941034	9.63435926446439	7.4718852213315445	1.9745219475510962	0.08206280132771894	0.09578366199935215	3.0	7.0	8.0	1.0	1.0	8.328543186319768	0.5354788357729534	0.5893508399829892	1.8751703242440512	0.005233058951557426	-1234.9500222631225	-1194.7834525134845	-1937.4098801181813	-41.5878085077737
1214000	2.5542539999118974	-4652.585354046098	-275.29653133049015	-4377.288822715607	8.307603708556197	10.550954041413728	7.457593067059571	2.579218118928108	0.17497917468597785	0.08449558967462607	1.0	6.0	9.0	2.0	2.0	7.4852121650982655	0.591713394921979	0.6780169218772258	1.7302696832007889	0.005391506753241837	-1236.4349574481105	-1194.1886425456914	-1946.665222721805	-35.49562982008662
1215000	1.5406297134043427	-4653.044222802329	-286.9101907677691	-4366.134032034561	8.25796027691309	53.68834776893664	9.380960239684835	1.7743296003574418	0.4632506677924912	0.24361421872866845	1.0	6.0	6.0	1.0	6.0	9.781795621896594	0.5312941338876425	0.5943131380512233	1.874392728061128	0.005273103010038584	-1235.771442370138	-1191.3198262680116	-1939.0427633964114	-43.21131230473772
